2026-04-24 15:37:31 INFO     Starting simulation...
2026-04-24 15:37:37 WARNING  224 points with problematic saturation / inverse linearity values!
2026-04-24 15:37:39 INFO     Simulating filter F158...
2026-04-24 15:37:39 INFO     Creating PSF using stpsf
2026-04-24 15:37:40 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 15:37:40 INFO     Using pupil mask 'F062' and detector 'WFI14'.
2026-04-24 15:37:40 INFO     Using pupil mask 'F158' and detector 'WFI14'.
2026-04-24 15:37:41 INFO     No source spectrum supplied, therefore defaulting to 5700 K blackbody
2026-04-24 15:37:41 INFO     Computing wavelength weights using synthetic photometry for F158...
2026-04-24 15:37:41 INFO     Using pupil mask 'F158' and detector 'WFI14'.
2026-04-24 15:37:41 INFO     PSF calc using fov_arcsec = 5.000000, oversample = 4, number of wavelengths = 10
2026-04-24 15:37:41 INFO     Creating optical system model:
2026-04-24 15:37:41 INFO     Initialized OpticalSystem: Roman+WFI
2026-04-24 15:37:41 INFO     Roman Entrance Pupil: Loaded amplitude transmission from /home/np274/roman_l2_job/stpsf-data/WFI/pupils/RST_WIM_Filter_F158_WFI14.fits.gz
2026-04-24 15:37:41 INFO     Roman Entrance Pupil: Loaded OPD from /home/np274/roman_l2_job/stpsf-data/upscaled_HST_OPD.fits
2026-04-24 15:37:41 INFO     Added pupil plane: Roman Entrance Pupil
2026-04-24 15:37:41 INFO     Added coordinate inversion plane: OTE exit pupil
2026-04-24 15:37:41 INFO     Added pupil plane: Field Dependent Aberration (WFI14)
2026-04-24 15:37:41 INFO     Added detector with pixelscale=0.1078577405 and oversampling=4: WFI detector
2026-04-24 15:37:41 INFO     Calculating PSF with 10 wavelengths
2026-04-24 15:37:41 INFO      Propagating wavelength = 1.4013e-06 m
2026-04-24 15:37:54 INFO      Propagating wavelength = 1.4419e-06 m
2026-04-24 15:37:55 INFO      Propagating wavelength = 1.4825e-06 m
2026-04-24 15:37:57 INFO      Propagating wavelength = 1.5231e-06 m
2026-04-24 15:37:58 INFO      Propagating wavelength = 1.5637e-06 m
2026-04-24 15:38:00 INFO      Propagating wavelength = 1.6043e-06 m
2026-04-24 15:38:01 INFO      Propagating wavelength = 1.6449e-06 m
2026-04-24 15:38:03 INFO      Propagating wavelength = 1.6855e-06 m
2026-04-24 15:38:04 INFO      Propagating wavelength = 1.7261e-06 m
2026-04-24 15:38:06 INFO      Propagating wavelength = 1.7667e-06 m
2026-04-24 15:38:07 INFO       Calculation completed in 25.941 s
2026-04-24 15:38:07 INFO     PSF Calculation completed.
2026-04-24 15:38:07 INFO     Calculating jitter using gaussian
