2026-04-24 16:30:14 INFO     Starting simulation...
2026-04-24 16:30:21 WARNING  7412 points with problematic saturation / inverse linearity values!
2026-04-24 16:30:23 INFO     Simulating filter F158...
2026-04-24 16:30:24 INFO     Creating PSF using stpsf
2026-04-24 16:30:27 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 16:30:27 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 16:30:27 INFO     Using pupil mask 'F158' and detector 'WFI01'.
2026-04-24 16:30:27 INFO     No source spectrum supplied, therefore defaulting to 5700 K blackbody
2026-04-24 16:30:27 INFO     Computing wavelength weights using synthetic photometry for F158...
2026-04-24 16:30:28 INFO     Using pupil mask 'F158' and detector 'WFI01'.
2026-04-24 16:30:28 INFO     PSF calc using fov_arcsec = 5.000000, oversample = 4, number of wavelengths = 10
2026-04-24 16:30:28 INFO     Creating optical system model:
2026-04-24 16:30:28 INFO     Initialized OpticalSystem: Roman+WFI
2026-04-24 16:30:28 INFO     Roman Entrance Pupil: Loaded amplitude transmission from /home/np274/roman_l2_job/stpsf-data/WFI/pupils/RST_WIM_Filter_F158_WFI01.fits.gz
2026-04-24 16:30:28 INFO     Roman Entrance Pupil: Loaded OPD from /home/np274/roman_l2_job/stpsf-data/upscaled_HST_OPD.fits
2026-04-24 16:30:28 INFO     Added pupil plane: Roman Entrance Pupil
2026-04-24 16:30:28 INFO     Added coordinate inversion plane: OTE exit pupil
2026-04-24 16:30:28 INFO     Added pupil plane: Field Dependent Aberration (WFI01)
2026-04-24 16:30:28 INFO     Added detector with pixelscale=0.1078577405 and oversampling=4: WFI detector
2026-04-24 16:30:28 INFO     Calculating PSF with 10 wavelengths
2026-04-24 16:30:28 INFO      Propagating wavelength = 1.40335e-06 m
2026-04-24 16:30:48 INFO      Propagating wavelength = 1.44405e-06 m
2026-04-24 16:30:50 INFO      Propagating wavelength = 1.48475e-06 m
2026-04-24 16:30:53 INFO      Propagating wavelength = 1.52545e-06 m
2026-04-24 16:30:55 INFO      Propagating wavelength = 1.56615e-06 m
2026-04-24 16:30:58 INFO      Propagating wavelength = 1.60685e-06 m
2026-04-24 16:31:00 INFO      Propagating wavelength = 1.64755e-06 m
2026-04-24 16:31:02 INFO      Propagating wavelength = 1.68825e-06 m
2026-04-24 16:31:05 INFO      Propagating wavelength = 1.72895e-06 m
2026-04-24 16:31:07 INFO      Propagating wavelength = 1.76965e-06 m
2026-04-24 16:31:09 INFO       Calculation completed in 41.359 s
2026-04-24 16:31:09 INFO     PSF Calculation completed.
2026-04-24 16:31:09 INFO     Calculating jitter using gaussian
2026-04-24 16:31:09 INFO     Jitter: Convolving with Gaussian with sigma=0.012 arcsec
2026-04-24 16:31:09 INFO             resulting image peak drops to 0.973 of its previous value
2026-04-24 16:31:09 INFO     Detector charge diffusion not applied because charge_diffusion_sigma option is 0
2026-04-24 16:31:09 INFO      Adding extension with image downsampled to detector pixel scale.
2026-04-24 16:31:09 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 16:31:09 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 16:31:10 INFO     Creating PSF using stpsf
2026-04-24 16:31:10 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 16:31:10 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 16:31:10 INFO     Using pupil mask 'F158' and detector 'WFI01'.
2026-04-24 16:31:10 INFO     No source spectrum supplied, therefore defaulting to 5700 K blackbody
2026-04-24 16:31:10 INFO     Computing wavelength weights using synthetic photometry for F158...
2026-04-24 16:31:11 INFO     Using pupil mask 'F158' and detector 'WFI01'.
2026-04-24 16:31:11 INFO     PSF calc using fov_arcsec = 5.000000, oversample = 4, number of wavelengths = 10
2026-04-24 16:31:11 INFO     Creating optical system model:
2026-04-24 16:31:11 INFO     Initialized OpticalSystem: Roman+WFI
2026-04-24 16:31:11 INFO     Roman Entrance Pupil: Loaded amplitude transmission from /home/np274/roman_l2_job/stpsf-data/WFI/pupils/RST_WIM_Filter_F158_WFI01.fits.gz
2026-04-24 16:31:11 INFO     Roman Entrance Pupil: Loaded OPD from /home/np274/roman_l2_job/stpsf-data/upscaled_HST_OPD.fits
2026-04-24 16:31:11 INFO     Added pupil plane: Roman Entrance Pupil
2026-04-24 16:31:11 INFO     Added coordinate inversion plane: OTE exit pupil
2026-04-24 16:31:11 INFO     Added pupil plane: Field Dependent Aberration (WFI01)
2026-04-24 16:31:11 INFO     Added detector with pixelscale=0.1078577405 and oversampling=4: WFI detector
2026-04-24 16:31:11 INFO     Calculating PSF with 10 wavelengths
2026-04-24 16:31:11 INFO      Propagating wavelength = 1.40335e-06 m
2026-04-24 16:31:14 INFO      Propagating wavelength = 1.44405e-06 m
2026-04-24 16:31:16 INFO      Propagating wavelength = 1.48475e-06 m
2026-04-24 16:31:18 INFO      Propagating wavelength = 1.52545e-06 m
2026-04-24 16:31:21 INFO      Propagating wavelength = 1.56615e-06 m
