2026-04-24 12:50:06 INFO     Starting simulation...
2026-04-24 12:50:20 WARNING  136 points with problematic saturation / inverse linearity values!
2026-04-24 12:50:24 INFO     Simulating filter F158...
2026-04-24 12:50:24 INFO     Creating PSF using stpsf
2026-04-24 12:50:25 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 12:50:25 INFO     Using pupil mask 'F062' and detector 'WFI15'.
2026-04-24 12:50:26 INFO     Using pupil mask 'F158' and detector 'WFI15'.
2026-04-24 12:50:26 INFO     No source spectrum supplied, therefore defaulting to 5700 K blackbody
2026-04-24 12:50:26 INFO     Computing wavelength weights using synthetic photometry for F158...
2026-04-24 12:50:26 INFO     Using pupil mask 'F158' and detector 'WFI15'.
2026-04-24 12:50:26 INFO     PSF calc using fov_arcsec = 5.000000, oversample = 4, number of wavelengths = 10
2026-04-24 12:50:26 INFO     Creating optical system model:
2026-04-24 12:50:26 INFO     Initialized OpticalSystem: Roman+WFI
2026-04-24 12:50:26 INFO     Roman Entrance Pupil: Loaded amplitude transmission from /home/np274/roman_l2_job/stpsf-data/WFI/pupils/RST_WIM_Filter_F158_WFI15.fits.gz
2026-04-24 12:50:26 INFO     Roman Entrance Pupil: Loaded OPD from /home/np274/roman_l2_job/stpsf-data/upscaled_HST_OPD.fits
2026-04-24 12:50:26 INFO     Added pupil plane: Roman Entrance Pupil
2026-04-24 12:50:26 INFO     Added coordinate inversion plane: OTE exit pupil
2026-04-24 12:50:26 INFO     Added pupil plane: Field Dependent Aberration (WFI15)
2026-04-24 12:50:26 INFO     Added detector with pixelscale=0.1078577405 and oversampling=4: WFI detector
2026-04-24 12:50:26 INFO     Calculating PSF with 10 wavelengths
2026-04-24 12:50:26 INFO      Propagating wavelength = 1.3983e-06 m
2026-04-24 12:50:39 INFO      Propagating wavelength = 1.4389e-06 m
2026-04-24 12:50:41 INFO      Propagating wavelength = 1.4795e-06 m
2026-04-24 12:50:42 INFO      Propagating wavelength = 1.5201e-06 m
2026-04-24 12:50:44 INFO      Propagating wavelength = 1.5607e-06 m
2026-04-24 12:50:45 INFO      Propagating wavelength = 1.6013e-06 m
2026-04-24 12:50:46 INFO      Propagating wavelength = 1.6419e-06 m
2026-04-24 12:50:48 INFO      Propagating wavelength = 1.6825e-06 m
2026-04-24 12:50:49 INFO      Propagating wavelength = 1.7231e-06 m
2026-04-24 12:50:51 INFO      Propagating wavelength = 1.7637e-06 m
2026-04-24 12:50:52 INFO       Calculation completed in 26.064 s
2026-04-24 12:50:52 INFO     PSF Calculation completed.
2026-04-24 12:50:52 INFO     Calculating jitter using gaussian
2026-04-24 12:50:52 INFO     Jitter: Convolving with Gaussian with sigma=0.012 arcsec
2026-04-24 12:50:52 INFO             resulting image peak drops to 0.973 of its previous value
2026-04-24 12:50:52 INFO     Detector charge diffusion not applied because charge_diffusion_sigma option is 0
2026-04-24 12:50:52 INFO      Adding extension with image downsampled to detector pixel scale.
2026-04-24 12:50:52 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 12:50:52 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 12:50:52 INFO     Creating PSF using stpsf
2026-04-24 12:50:53 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 12:50:53 INFO     Using pupil mask 'F062' and detector 'WFI15'.
2026-04-24 12:50:53 INFO     Using pupil mask 'F158' and detector 'WFI15'.
2026-04-24 12:50:53 INFO     No source spectrum supplied, therefore defaulting to 5700 K blackbody
2026-04-24 12:50:53 INFO     Computing wavelength weights using synthetic photometry for F158...
2026-04-24 12:50:53 INFO     Using pupil mask 'F158' and detector 'WFI15'.
2026-04-24 12:50:53 INFO     PSF calc using fov_arcsec = 5.000000, oversample = 4, number of wavelengths = 10
2026-04-24 12:50:53 INFO     Creating optical system model:
2026-04-24 12:50:53 INFO     Initialized OpticalSystem: Roman+WFI
2026-04-24 12:50:53 INFO     Roman Entrance Pupil: Loaded amplitude transmission from /home/np274/roman_l2_job/stpsf-data/WFI/pupils/RST_WIM_Filter_F158_WFI15.fits.gz
2026-04-24 12:50:53 INFO     Roman Entrance Pupil: Loaded OPD from /home/np274/roman_l2_job/stpsf-data/upscaled_HST_OPD.fits
2026-04-24 12:50:53 INFO     Added pupil plane: Roman Entrance Pupil
2026-04-24 12:50:53 INFO     Added coordinate inversion plane: OTE exit pupil
2026-04-24 12:50:53 INFO     Added pupil plane: Field Dependent Aberration (WFI15)
2026-04-24 12:50:53 INFO     Added detector with pixelscale=0.1078577405 and oversampling=4: WFI detector
2026-04-24 12:50:53 INFO     Calculating PSF with 10 wavelengths
2026-04-24 12:50:53 INFO      Propagating wavelength = 1.3983e-06 m
2026-04-24 12:50:55 INFO      Propagating wavelength = 1.4389e-06 m
2026-04-24 12:50:56 INFO      Propagating wavelength = 1.4795e-06 m
2026-04-24 12:50:58 INFO      Propagating wavelength = 1.5201e-06 m
2026-04-24 12:50:59 INFO      Propagating wavelength = 1.5607e-06 m
2026-04-24 12:51:01 INFO      Propagating wavelength = 1.6013e-06 m
2026-04-24 12:51:02 INFO      Propagating wavelength = 1.6419e-06 m
2026-04-24 12:51:04 INFO      Propagating wavelength = 1.6825e-06 m
2026-04-24 12:51:06 INFO      Propagating wavelength = 1.7231e-06 m
2026-04-24 12:51:07 INFO      Propagating wavelength = 1.7637e-06 m
2026-04-24 12:51:09 INFO       Calculation completed in 15.341 s
2026-04-24 12:51:09 INFO     PSF Calculation completed.
2026-04-24 12:51:09 INFO     Calculating jitter using gaussian
2026-04-24 12:51:09 INFO     Jitter: Convolving with Gaussian with sigma=0.012 arcsec
2026-04-24 12:51:09 INFO             resulting image peak drops to 0.973 of its previous value
2026-04-24 12:51:09 INFO     Detector charge diffusion not applied because charge_diffusion_sigma option is 0
2026-04-24 12:51:09 INFO      Adding extension with image downsampled to detector pixel scale.
2026-04-24 12:51:09 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 12:51:09 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 12:51:09 INFO     Creating PSF using stpsf
2026-04-24 12:51:09 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 12:51:09 INFO     Using pupil mask 'F062' and detector 'WFI15'.
2026-04-24 12:51:09 INFO     Using pupil mask 'F158' and detector 'WFI15'.
2026-04-24 12:51:09 INFO     No source spectrum supplied, therefore defaulting to 5700 K blackbody
2026-04-24 12:51:09 INFO     Computing wavelength weights using synthetic photometry for F158...
2026-04-24 12:51:09 INFO     Using pupil mask 'F158' and detector 'WFI15'.
2026-04-24 12:51:09 INFO     PSF calc using fov_arcsec = 5.000000, oversample = 4, number of wavelengths = 10
2026-04-24 12:51:09 INFO     Creating optical system model:
2026-04-24 12:51:09 INFO     Initialized OpticalSystem: Roman+WFI
2026-04-24 12:51:10 INFO     Roman Entrance Pupil: Loaded amplitude transmission from /home/np274/roman_l2_job/stpsf-data/WFI/pupils/RST_WIM_Filter_F158_WFI15.fits.gz
2026-04-24 12:51:10 INFO     Roman Entrance Pupil: Loaded OPD from /home/np274/roman_l2_job/stpsf-data/upscaled_HST_OPD.fits
2026-04-24 12:51:10 INFO     Added pupil plane: Roman Entrance Pupil
2026-04-24 12:51:10 INFO     Added coordinate inversion plane: OTE exit pupil
2026-04-24 12:51:10 INFO     Added pupil plane: Field Dependent Aberration (WFI15)
2026-04-24 12:51:10 INFO     Added detector with pixelscale=0.1078577405 and oversampling=4: WFI detector
2026-04-24 12:51:10 INFO     Calculating PSF with 10 wavelengths
2026-04-24 12:51:10 INFO      Propagating wavelength = 1.3983e-06 m
2026-04-24 12:51:11 INFO      Propagating wavelength = 1.4389e-06 m
