2026-04-24 13:01:35 INFO     Starting simulation...
2026-04-24 13:01:43 WARNING  165 points with problematic saturation / inverse linearity values!
2026-04-24 13:01:50 INFO     Simulating filter F158...
2026-04-24 13:01:51 INFO     Creating PSF using stpsf
2026-04-24 13:01:52 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 13:01:52 INFO     Using pupil mask 'F062' and detector 'WFI18'.
2026-04-24 13:01:52 INFO     Using pupil mask 'F158' and detector 'WFI18'.
2026-04-24 13:01:52 INFO     No source spectrum supplied, therefore defaulting to 5700 K blackbody
2026-04-24 13:01:52 INFO     Computing wavelength weights using synthetic photometry for F158...
2026-04-24 13:01:53 INFO     Using pupil mask 'F158' and detector 'WFI18'.
2026-04-24 13:01:53 INFO     PSF calc using fov_arcsec = 5.000000, oversample = 4, number of wavelengths = 10
2026-04-24 13:01:53 INFO     Creating optical system model:
2026-04-24 13:01:53 INFO     Initialized OpticalSystem: Roman+WFI
2026-04-24 13:01:53 INFO     Roman Entrance Pupil: Loaded amplitude transmission from /home/np274/roman_l2_job/stpsf-data/WFI/pupils/RST_WIM_Filter_F158_WFI18.fits.gz
2026-04-24 13:01:53 INFO     Roman Entrance Pupil: Loaded OPD from /home/np274/roman_l2_job/stpsf-data/upscaled_HST_OPD.fits
2026-04-24 13:01:53 INFO     Added pupil plane: Roman Entrance Pupil
2026-04-24 13:01:53 INFO     Added coordinate inversion plane: OTE exit pupil
2026-04-24 13:01:53 INFO     Added pupil plane: Field Dependent Aberration (WFI18)
2026-04-24 13:01:53 INFO     Added detector with pixelscale=0.1078577405 and oversampling=4: WFI detector
2026-04-24 13:01:53 INFO     Calculating PSF with 10 wavelengths
2026-04-24 13:01:53 INFO      Propagating wavelength = 1.39535e-06 m
2026-04-24 13:02:06 INFO      Propagating wavelength = 1.43605e-06 m
2026-04-24 13:02:07 INFO      Propagating wavelength = 1.47675e-06 m
2026-04-24 13:02:09 INFO      Propagating wavelength = 1.51745e-06 m
2026-04-24 13:02:10 INFO      Propagating wavelength = 1.55815e-06 m
2026-04-24 13:02:12 INFO      Propagating wavelength = 1.59885e-06 m
2026-04-24 13:02:14 INFO      Propagating wavelength = 1.63955e-06 m
2026-04-24 13:02:15 INFO      Propagating wavelength = 1.68025e-06 m
2026-04-24 13:02:17 INFO      Propagating wavelength = 1.72095e-06 m
2026-04-24 13:02:18 INFO      Propagating wavelength = 1.76165e-06 m
2026-04-24 13:02:20 INFO       Calculation completed in 26.940 s
2026-04-24 13:02:20 INFO     PSF Calculation completed.
2026-04-24 13:02:20 INFO     Calculating jitter using gaussian
2026-04-24 13:02:20 INFO     Jitter: Convolving with Gaussian with sigma=0.012 arcsec
2026-04-24 13:02:20 INFO             resulting image peak drops to 0.972 of its previous value
2026-04-24 13:02:20 INFO     Detector charge diffusion not applied because charge_diffusion_sigma option is 0
2026-04-24 13:02:20 INFO      Adding extension with image downsampled to detector pixel scale.
2026-04-24 13:02:20 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 13:02:20 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 13:02:20 INFO     Creating PSF using stpsf
2026-04-24 13:02:20 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 13:02:20 INFO     Using pupil mask 'F062' and detector 'WFI18'.
2026-04-24 13:02:20 INFO     Using pupil mask 'F158' and detector 'WFI18'.
2026-04-24 13:02:20 INFO     No source spectrum supplied, therefore defaulting to 5700 K blackbody
2026-04-24 13:02:20 INFO     Computing wavelength weights using synthetic photometry for F158...
2026-04-24 13:02:21 INFO     Using pupil mask 'F158' and detector 'WFI18'.
2026-04-24 13:02:21 INFO     PSF calc using fov_arcsec = 5.000000, oversample = 4, number of wavelengths = 10
2026-04-24 13:02:21 INFO     Creating optical system model:
2026-04-24 13:02:21 INFO     Initialized OpticalSystem: Roman+WFI
2026-04-24 13:02:21 INFO     Roman Entrance Pupil: Loaded amplitude transmission from /home/np274/roman_l2_job/stpsf-data/WFI/pupils/RST_WIM_Filter_F158_WFI18.fits.gz
2026-04-24 13:02:21 INFO     Roman Entrance Pupil: Loaded OPD from /home/np274/roman_l2_job/stpsf-data/upscaled_HST_OPD.fits
2026-04-24 13:02:21 INFO     Added pupil plane: Roman Entrance Pupil
2026-04-24 13:02:21 INFO     Added coordinate inversion plane: OTE exit pupil
2026-04-24 13:02:21 INFO     Added pupil plane: Field Dependent Aberration (WFI18)
2026-04-24 13:02:21 INFO     Added detector with pixelscale=0.1078577405 and oversampling=4: WFI detector
2026-04-24 13:02:21 INFO     Calculating PSF with 10 wavelengths
2026-04-24 13:02:21 INFO      Propagating wavelength = 1.39535e-06 m
2026-04-24 13:02:22 INFO      Propagating wavelength = 1.43605e-06 m
2026-04-24 13:02:24 INFO      Propagating wavelength = 1.47675e-06 m
2026-04-24 13:02:25 INFO      Propagating wavelength = 1.51745e-06 m
2026-04-24 13:02:27 INFO      Propagating wavelength = 1.55815e-06 m
2026-04-24 13:02:28 INFO      Propagating wavelength = 1.59885e-06 m
2026-04-24 13:02:30 INFO      Propagating wavelength = 1.63955e-06 m
2026-04-24 13:02:31 INFO      Propagating wavelength = 1.68025e-06 m
2026-04-24 13:02:33 INFO      Propagating wavelength = 1.72095e-06 m
2026-04-24 13:02:34 INFO      Propagating wavelength = 1.76165e-06 m
2026-04-24 13:02:36 INFO       Calculation completed in 15.116 s
2026-04-24 13:02:36 INFO     PSF Calculation completed.
2026-04-24 13:02:36 INFO     Calculating jitter using gaussian
