2026-04-24 13:45:01 INFO     Starting simulation...
2026-04-24 13:45:10 WARNING  301 points with problematic saturation / inverse linearity values!
2026-04-24 13:45:17 INFO     Simulating filter F158...
2026-04-24 13:45:17 INFO     Creating PSF using stpsf
2026-04-24 13:45:19 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 13:45:19 INFO     Using pupil mask 'F062' and detector 'WFI11'.
2026-04-24 13:45:19 INFO     Using pupil mask 'F158' and detector 'WFI11'.
2026-04-24 13:45:19 INFO     No source spectrum supplied, therefore defaulting to 5700 K blackbody
2026-04-24 13:45:19 INFO     Computing wavelength weights using synthetic photometry for F158...
2026-04-24 13:45:20 INFO     Using pupil mask 'F158' and detector 'WFI11'.
2026-04-24 13:45:20 INFO     PSF calc using fov_arcsec = 5.000000, oversample = 4, number of wavelengths = 10
2026-04-24 13:45:20 INFO     Creating optical system model:
2026-04-24 13:45:20 INFO     Initialized OpticalSystem: Roman+WFI
2026-04-24 13:45:20 INFO     Roman Entrance Pupil: Loaded amplitude transmission from /home/np274/roman_l2_job/stpsf-data/WFI/pupils/RST_WIM_Filter_F158_WFI11.fits.gz
2026-04-24 13:45:20 INFO     Roman Entrance Pupil: Loaded OPD from /home/np274/roman_l2_job/stpsf-data/upscaled_HST_OPD.fits
2026-04-24 13:45:20 INFO     Added pupil plane: Roman Entrance Pupil
2026-04-24 13:45:20 INFO     Added coordinate inversion plane: OTE exit pupil
2026-04-24 13:45:20 INFO     Added pupil plane: Field Dependent Aberration (WFI11)
2026-04-24 13:45:20 INFO     Added detector with pixelscale=0.1078577405 and oversampling=4: WFI detector
2026-04-24 13:45:20 INFO     Calculating PSF with 10 wavelengths
2026-04-24 13:45:20 INFO      Propagating wavelength = 1.40235e-06 m
2026-04-24 13:45:33 INFO      Propagating wavelength = 1.44305e-06 m
2026-04-24 13:45:34 INFO      Propagating wavelength = 1.48375e-06 m
2026-04-24 13:45:36 INFO      Propagating wavelength = 1.52445e-06 m
2026-04-24 13:45:37 INFO      Propagating wavelength = 1.56515e-06 m
2026-04-24 13:45:39 INFO      Propagating wavelength = 1.60585e-06 m
2026-04-24 13:45:40 INFO      Propagating wavelength = 1.64655e-06 m
2026-04-24 13:45:42 INFO      Propagating wavelength = 1.68725e-06 m
2026-04-24 13:45:43 INFO      Propagating wavelength = 1.72795e-06 m
2026-04-24 13:45:45 INFO      Propagating wavelength = 1.76865e-06 m
2026-04-24 13:45:46 INFO       Calculation completed in 26.173 s
2026-04-24 13:45:46 INFO     PSF Calculation completed.
2026-04-24 13:45:46 INFO     Calculating jitter using gaussian
2026-04-24 13:45:46 INFO     Jitter: Convolving with Gaussian with sigma=0.012 arcsec
2026-04-24 13:45:46 INFO             resulting image peak drops to 0.973 of its previous value
2026-04-24 13:45:46 INFO     Detector charge diffusion not applied because charge_diffusion_sigma option is 0
2026-04-24 13:45:46 INFO      Adding extension with image downsampled to detector pixel scale.
2026-04-24 13:45:46 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 13:45:46 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 13:45:46 INFO     Creating PSF using stpsf
2026-04-24 13:45:46 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 13:45:46 INFO     Using pupil mask 'F062' and detector 'WFI11'.
2026-04-24 13:45:47 INFO     Using pupil mask 'F158' and detector 'WFI11'.
2026-04-24 13:45:47 INFO     No source spectrum supplied, therefore defaulting to 5700 K blackbody
2026-04-24 13:45:47 INFO     Computing wavelength weights using synthetic photometry for F158...
2026-04-24 13:45:47 INFO     Using pupil mask 'F158' and detector 'WFI11'.
2026-04-24 13:45:47 INFO     PSF calc using fov_arcsec = 5.000000, oversample = 4, number of wavelengths = 10
2026-04-24 13:45:47 INFO     Creating optical system model:
2026-04-24 13:45:47 INFO     Initialized OpticalSystem: Roman+WFI
2026-04-24 13:45:47 INFO     Roman Entrance Pupil: Loaded amplitude transmission from /home/np274/roman_l2_job/stpsf-data/WFI/pupils/RST_WIM_Filter_F158_WFI11.fits.gz
2026-04-24 13:45:47 INFO     Roman Entrance Pupil: Loaded OPD from /home/np274/roman_l2_job/stpsf-data/upscaled_HST_OPD.fits
2026-04-24 13:45:47 INFO     Added pupil plane: Roman Entrance Pupil
2026-04-24 13:45:47 INFO     Added coordinate inversion plane: OTE exit pupil
2026-04-24 13:45:47 INFO     Added pupil plane: Field Dependent Aberration (WFI11)
2026-04-24 13:45:47 INFO     Added detector with pixelscale=0.1078577405 and oversampling=4: WFI detector
2026-04-24 13:45:47 INFO     Calculating PSF with 10 wavelengths
2026-04-24 13:45:47 INFO      Propagating wavelength = 1.40235e-06 m
2026-04-24 13:45:49 INFO      Propagating wavelength = 1.44305e-06 m
2026-04-24 13:45:50 INFO      Propagating wavelength = 1.48375e-06 m
2026-04-24 13:45:52 INFO      Propagating wavelength = 1.52445e-06 m
2026-04-24 13:45:53 INFO      Propagating wavelength = 1.56515e-06 m
2026-04-24 13:45:55 INFO      Propagating wavelength = 1.60585e-06 m
2026-04-24 13:45:56 INFO      Propagating wavelength = 1.64655e-06 m
2026-04-24 13:45:58 INFO      Propagating wavelength = 1.68725e-06 m
2026-04-24 13:45:59 INFO      Propagating wavelength = 1.72795e-06 m
2026-04-24 13:46:01 INFO      Propagating wavelength = 1.76865e-06 m
2026-04-24 13:46:02 INFO       Calculation completed in 15.039 s
2026-04-24 13:46:02 INFO     PSF Calculation completed.
2026-04-24 13:46:02 INFO     Calculating jitter using gaussian
2026-04-24 13:46:02 INFO     Jitter: Convolving with Gaussian with sigma=0.012 arcsec
2026-04-24 13:46:02 INFO             resulting image peak drops to 0.973 of its previous value
2026-04-24 13:46:02 INFO     Detector charge diffusion not applied because charge_diffusion_sigma option is 0
2026-04-24 13:46:02 INFO      Adding extension with image downsampled to detector pixel scale.
2026-04-24 13:46:02 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 13:46:02 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 13:46:02 INFO     Creating PSF using stpsf
2026-04-24 13:46:02 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 13:46:02 INFO     Using pupil mask 'F062' and detector 'WFI11'.
2026-04-24 13:46:03 INFO     Using pupil mask 'F158' and detector 'WFI11'.
2026-04-24 13:46:03 INFO     No source spectrum supplied, therefore defaulting to 5700 K blackbody
2026-04-24 13:46:03 INFO     Computing wavelength weights using synthetic photometry for F158...
2026-04-24 13:46:03 INFO     Using pupil mask 'F158' and detector 'WFI11'.
2026-04-24 13:46:03 INFO     PSF calc using fov_arcsec = 5.000000, oversample = 4, number of wavelengths = 10
2026-04-24 13:46:03 INFO     Creating optical system model:
2026-04-24 13:46:03 INFO     Initialized OpticalSystem: Roman+WFI
2026-04-24 13:46:03 INFO     Roman Entrance Pupil: Loaded amplitude transmission from /home/np274/roman_l2_job/stpsf-data/WFI/pupils/RST_WIM_Filter_F158_WFI11.fits.gz
2026-04-24 13:46:03 INFO     Roman Entrance Pupil: Loaded OPD from /home/np274/roman_l2_job/stpsf-data/upscaled_HST_OPD.fits
2026-04-24 13:46:03 INFO     Added pupil plane: Roman Entrance Pupil
2026-04-24 13:46:03 INFO     Added coordinate inversion plane: OTE exit pupil
2026-04-24 13:46:03 INFO     Added pupil plane: Field Dependent Aberration (WFI11)
2026-04-24 13:46:03 INFO     Added detector with pixelscale=0.1078577405 and oversampling=4: WFI detector
2026-04-24 13:46:03 INFO     Calculating PSF with 10 wavelengths
2026-04-24 13:46:03 INFO      Propagating wavelength = 1.40235e-06 m
2026-04-24 13:46:05 INFO      Propagating wavelength = 1.44305e-06 m
2026-04-24 13:46:06 INFO      Propagating wavelength = 1.48375e-06 m
2026-04-24 13:46:08 INFO      Propagating wavelength = 1.52445e-06 m
2026-04-24 13:46:09 INFO      Propagating wavelength = 1.56515e-06 m
2026-04-24 13:46:11 INFO      Propagating wavelength = 1.60585e-06 m
2026-04-24 13:46:12 INFO      Propagating wavelength = 1.64655e-06 m
2026-04-24 13:46:14 INFO      Propagating wavelength = 1.68725e-06 m
2026-04-24 13:46:15 INFO      Propagating wavelength = 1.72795e-06 m
2026-04-24 13:46:17 INFO      Propagating wavelength = 1.76865e-06 m
2026-04-24 13:46:18 INFO       Calculation completed in 14.809 s
2026-04-24 13:46:18 INFO     PSF Calculation completed.
2026-04-24 13:46:18 INFO     Calculating jitter using gaussian
2026-04-24 13:46:18 INFO     Jitter: Convolving with Gaussian with sigma=0.012 arcsec
2026-04-24 13:46:18 INFO             resulting image peak drops to 0.973 of its previous value
2026-04-24 13:46:18 INFO     Detector charge diffusion not applied because charge_diffusion_sigma option is 0
2026-04-24 13:46:18 INFO      Adding extension with image downsampled to detector pixel scale.
2026-04-24 13:46:18 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 13:46:18 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 13:46:18 INFO     Creating PSF using stpsf
2026-04-24 13:46:18 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 13:46:18 INFO     Using pupil mask 'F062' and detector 'WFI11'.
2026-04-24 13:46:18 INFO     Using pupil mask 'F158' and detector 'WFI11'.
2026-04-24 13:46:18 INFO     No source spectrum supplied, therefore defaulting to 5700 K blackbody
2026-04-24 13:46:18 INFO     Computing wavelength weights using synthetic photometry for F158...
2026-04-24 13:46:19 INFO     Using pupil mask 'F158' and detector 'WFI11'.
2026-04-24 13:46:19 INFO     PSF calc using fov_arcsec = 5.000000, oversample = 4, number of wavelengths = 10
2026-04-24 13:46:19 INFO     Creating optical system model:
2026-04-24 13:46:19 INFO     Initialized OpticalSystem: Roman+WFI
2026-04-24 13:46:19 INFO     Roman Entrance Pupil: Loaded amplitude transmission from /home/np274/roman_l2_job/stpsf-data/WFI/pupils/RST_WIM_Filter_F158_WFI11.fits.gz
2026-04-24 13:46:19 INFO     Roman Entrance Pupil: Loaded OPD from /home/np274/roman_l2_job/stpsf-data/upscaled_HST_OPD.fits
2026-04-24 13:46:19 INFO     Added pupil plane: Roman Entrance Pupil
2026-04-24 13:46:19 INFO     Added coordinate inversion plane: OTE exit pupil
2026-04-24 13:46:19 INFO     Added pupil plane: Field Dependent Aberration (WFI11)
2026-04-24 13:46:19 INFO     Added detector with pixelscale=0.1078577405 and oversampling=4: WFI detector
2026-04-24 13:46:19 INFO     Calculating PSF with 10 wavelengths
2026-04-24 13:46:19 INFO      Propagating wavelength = 1.40235e-06 m
2026-04-24 13:46:20 INFO      Propagating wavelength = 1.44305e-06 m
2026-04-24 13:46:22 INFO      Propagating wavelength = 1.48375e-06 m
2026-04-24 13:46:23 INFO      Propagating wavelength = 1.52445e-06 m
2026-04-24 13:46:25 INFO      Propagating wavelength = 1.56515e-06 m
2026-04-24 13:46:26 INFO      Propagating wavelength = 1.60585e-06 m
2026-04-24 13:46:28 INFO      Propagating wavelength = 1.64655e-06 m
2026-04-24 13:46:29 INFO      Propagating wavelength = 1.68725e-06 m
2026-04-24 13:46:31 INFO      Propagating wavelength = 1.72795e-06 m
2026-04-24 13:46:32 INFO      Propagating wavelength = 1.76865e-06 m
2026-04-24 13:46:34 INFO       Calculation completed in 14.788 s
2026-04-24 13:46:34 INFO     PSF Calculation completed.
2026-04-24 13:46:34 INFO     Calculating jitter using gaussian
2026-04-24 13:46:34 INFO     Jitter: Convolving with Gaussian with sigma=0.012 arcsec
2026-04-24 13:46:34 INFO             resulting image peak drops to 0.973 of its previous value
2026-04-24 13:46:34 INFO     Detector charge diffusion not applied because charge_diffusion_sigma option is 0
2026-04-24 13:46:34 INFO      Adding extension with image downsampled to detector pixel scale.
2026-04-24 13:46:34 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 13:46:34 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 13:46:47 WARNING  max(qe) > 1.1; this seems weird?!
2026-04-24 13:46:47 WARNING  Found 1 pixels with implied qe > 2; clipping these to qe 2
2026-04-24 13:46:47 INFO     Adding 66 sources to image...
2026-04-24 13:46:47 WARNING  You requested fastpointsources, but the PSF and/or chromaticity are incompatible with this setting.  Disabling fastpointsources.
2026-04-24 13:46:50 INFO     Rendered 0 point sources in 0.0471 seconds
2026-04-24 13:46:50 INFO     Rendered 66 total sources in 2.1 seconds
2026-04-24 13:46:54 INFO     Apportioning electrons to resultants...
/home/np274/roman_l2_job/.pixi/envs/default/lib/python3.12/site-packages/romanisim/persistence.py:252: RuntimeWarning: invalid value encountered in power
  * (x / x0)**alpha * (dt / 1000)**(-gamma))
2026-04-24 13:49:20 INFO     Adding IPC...
2026-04-24 13:49:39 INFO     Adding read noise...
2026-04-24 13:50:15 INFO     Fitting ramps.
2026-04-24 13:50:26 INFO     Simulation complete.
