2026-04-24 13:18:40 INFO     Starting simulation...
2026-04-24 13:18:48 WARNING  266 points with problematic saturation / inverse linearity values!
2026-04-24 13:18:51 INFO     Simulating filter F158...
2026-04-24 13:18:51 INFO     Creating PSF using stpsf
2026-04-24 13:18:53 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 13:18:53 INFO     Using pupil mask 'F062' and detector 'WFI10'.
2026-04-24 13:18:53 INFO     Using pupil mask 'F158' and detector 'WFI10'.
2026-04-24 13:18:53 INFO     No source spectrum supplied, therefore defaulting to 5700 K blackbody
2026-04-24 13:18:53 INFO     Computing wavelength weights using synthetic photometry for F158...
2026-04-24 13:18:53 INFO     Using pupil mask 'F158' and detector 'WFI10'.
2026-04-24 13:18:53 INFO     PSF calc using fov_arcsec = 5.000000, oversample = 4, number of wavelengths = 10
2026-04-24 13:18:53 INFO     Creating optical system model:
2026-04-24 13:18:53 INFO     Initialized OpticalSystem: Roman+WFI
2026-04-24 13:18:54 INFO     Roman Entrance Pupil: Loaded amplitude transmission from /home/np274/roman_l2_job/stpsf-data/WFI/pupils/RST_WIM_Filter_F158_WFI10.fits.gz
2026-04-24 13:18:54 INFO     Roman Entrance Pupil: Loaded OPD from /home/np274/roman_l2_job/stpsf-data/upscaled_HST_OPD.fits
2026-04-24 13:18:54 INFO     Added pupil plane: Roman Entrance Pupil
2026-04-24 13:18:54 INFO     Added coordinate inversion plane: OTE exit pupil
2026-04-24 13:18:54 INFO     Added pupil plane: Field Dependent Aberration (WFI10)
2026-04-24 13:18:54 INFO     Added detector with pixelscale=0.1078577405 and oversampling=4: WFI detector
2026-04-24 13:18:54 INFO     Calculating PSF with 10 wavelengths
2026-04-24 13:18:54 INFO      Propagating wavelength = 1.40335e-06 m
2026-04-24 13:19:06 INFO      Propagating wavelength = 1.44405e-06 m
2026-04-24 13:19:08 INFO      Propagating wavelength = 1.48475e-06 m
2026-04-24 13:19:10 INFO      Propagating wavelength = 1.52545e-06 m
2026-04-24 13:19:11 INFO      Propagating wavelength = 1.56615e-06 m
2026-04-24 13:19:13 INFO      Propagating wavelength = 1.60685e-06 m
2026-04-24 13:19:14 INFO      Propagating wavelength = 1.64755e-06 m
2026-04-24 13:19:16 INFO      Propagating wavelength = 1.68825e-06 m
2026-04-24 13:19:17 INFO      Propagating wavelength = 1.72895e-06 m
2026-04-24 13:19:19 INFO      Propagating wavelength = 1.76965e-06 m
2026-04-24 13:19:20 INFO       Calculation completed in 26.642 s
2026-04-24 13:19:20 INFO     PSF Calculation completed.
2026-04-24 13:19:20 INFO     Calculating jitter using gaussian
2026-04-24 13:19:20 INFO     Jitter: Convolving with Gaussian with sigma=0.012 arcsec
2026-04-24 13:19:20 INFO             resulting image peak drops to 0.972 of its previous value
2026-04-24 13:19:20 INFO     Detector charge diffusion not applied because charge_diffusion_sigma option is 0
2026-04-24 13:19:20 INFO      Adding extension with image downsampled to detector pixel scale.
2026-04-24 13:19:20 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 13:19:20 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 13:19:20 INFO     Creating PSF using stpsf
2026-04-24 13:19:20 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 13:19:20 INFO     Using pupil mask 'F062' and detector 'WFI10'.
2026-04-24 13:19:21 INFO     Using pupil mask 'F158' and detector 'WFI10'.
2026-04-24 13:19:21 INFO     No source spectrum supplied, therefore defaulting to 5700 K blackbody
2026-04-24 13:19:21 INFO     Computing wavelength weights using synthetic photometry for F158...
2026-04-24 13:19:21 INFO     Using pupil mask 'F158' and detector 'WFI10'.
2026-04-24 13:19:21 INFO     PSF calc using fov_arcsec = 5.000000, oversample = 4, number of wavelengths = 10
2026-04-24 13:19:21 INFO     Creating optical system model:
2026-04-24 13:19:21 INFO     Initialized OpticalSystem: Roman+WFI
2026-04-24 13:19:21 INFO     Roman Entrance Pupil: Loaded amplitude transmission from /home/np274/roman_l2_job/stpsf-data/WFI/pupils/RST_WIM_Filter_F158_WFI10.fits.gz
2026-04-24 13:19:21 INFO     Roman Entrance Pupil: Loaded OPD from /home/np274/roman_l2_job/stpsf-data/upscaled_HST_OPD.fits
2026-04-24 13:19:21 INFO     Added pupil plane: Roman Entrance Pupil
2026-04-24 13:19:21 INFO     Added coordinate inversion plane: OTE exit pupil
2026-04-24 13:19:21 INFO     Added pupil plane: Field Dependent Aberration (WFI10)
2026-04-24 13:19:21 INFO     Added detector with pixelscale=0.1078577405 and oversampling=4: WFI detector
2026-04-24 13:19:21 INFO     Calculating PSF with 10 wavelengths
