kernel_fwhm,n_recovered,n_false_positive,fp_rate,mag_50pct_stars,mag_50pct_galaxies,mag_90pct_stars,mag_90pct_galaxies
2.0,294,0,0.0,25.4,24.75,25.25,24.65
3.0,296,0,0.0,25.5875,24.724999999999998,25.4,24.5
5.0,280,0,0.0,25.4,24.65,25.28,24.400000000000002
7.0,253,0,0.0,25.175,24.45714285714286,25.025,24.371428571428574
