kernel_fwhm,n_recovered,n_false_positive,fp_rate,mag_50pct_stars,mag_50pct_galaxies,mag_90pct_stars,mag_90pct_galaxies
2.0,241,3,0.012448132780082987,25.0,24.380000000000003,24.85,24.2375
3.0,240,3,0.0125,25.07,24.3,24.95,24.2
5.0,220,3,0.013636363636363636,24.98,24.125,24.8375,23.95
7.0,190,3,0.015789473684210527,24.71,23.964285714285715,24.55,23.75
